Time Stamp,Energy Output (kWh),Global Horizontal Irradiance GHI,Direct Normal Irradiance Dni,Diffuse Horizontal Irradiance DHI,Air Temperature,Wind Direction At 3 Meter,Wind Speed At 3 Meter,Relative Humidity,Barometric Pressure,Source,Region
2017-05-01 00:00:00+03:00,1734.3590399999998,7872.0,7321.0,2439.0,29.8,286.0,2.6,16.1,916.8,Timaa Technical Institute,North
2017-06-01 00:00:00+03:00,1648.21392,7481.0,8544.0,1297.0,29.7,18.0,7.3,49.7,1005.2,Saline Water Conversion Corporation (Hagl) Station,North
2017-06-01 00:00:00+03:00,1626.4022399999997,7382.0,8077.0,1497.0,32.8,288.0,2.8,42.2,1002.4,Duba Technical Institute Station,North
2017-06-01 00:00:00+03:00,1797.59088,8159.0,8604.0,1846.0,33.5,7.0,2.4,14.6,914.7,Timaa Technical Institute,North
2017-07-01 00:00:00+03:00,,,,,,,,,,Timaa Technical Institute,North
2017-07-01 00:00:00+03:00,,,,,,,,,,Saline Water Conversion Corporation (Hagl) Station,North
2017-07-01 00:00:00+03:00,,,,,,,,,,Duba Technical Institute Station,North
2017-08-01 00:00:00+03:00,,,,,,,,,,Duba Technical Institute Station,North
2017-08-01 00:00:00+03:00,,,,,,,,,,Timaa Technical Institute,North
2017-08-01 00:00:00+03:00,,,,,,,,,,Saline Water Conversion Corporation (Hagl) Station,North
2017-09-01 00:00:00+03:00,1408.28544,6392.0,6680.0,1795.0,31.5,281.0,2.2,54.7,1004.5,Duba Technical Institute Station,North
2017-09-01 00:00:00+03:00,1470.636,6675.0,6025.0,2420.0,33.0,98.0,2.3,15.6,916.4,Timaa Technical Institute,North
2017-09-01 00:00:00+03:00,1383.6096,6280.0,7045.0,1554.0,29.5,15.0,7.6,60.7,1006.9,Saline Water Conversion Corporation (Hagl) Station,North
2017-10-01 00:00:00+03:00,1295.4816,5880.0,7582.0,1347.0,26.4,238.0,2.0,24.0,918.5,Timaa Technical Institute,North
2017-10-01 00:00:00+03:00,1235.11392,5606.0,7652.0,1066.0,27.8,289.0,2.2,52.5,1008.1,Duba Technical Institute Station,North
2017-10-01 00:00:00+03:00,1169.45856,5308.0,7072.0,1178.0,26.5,16.0,6.7,57.8,1010.4,Saline Water Conversion Corporation (Hagl) Station,North
