Time Stamp,Energy Output (kWh),Global Horizontal Irradiance GHI,Direct Normal Irradiance Dni,Diffuse Horizontal Irradiance DHI,Air Temperature,Wind Direction At 3 Meter,Wind Speed At 3 Meter,Relative Humidity,Barometric Pressure,Source,Region
2015-08-01 00:00:00+03:00,1438.24896,6528.0,4705.0,2928.0,33.7,309.0,3.3,64.0,1004.7,Saline Water Conversion Corporation (Umluj) Station,West
2015-08-01 00:00:00+03:00,1428.11424,6482.0,4051.0,3251.0,33.0,272.0,2.7,79.5,1000.9,King Abdullah University of Science and Technology Station,West
2015-09-01 00:00:00+03:00,1352.7648000000002,6140.0,4470.0,2801.0,32.0,284.0,2.5,80.7,1003.6,King Abdullah University of Science and Technology Station,West
2015-09-01 00:00:00+03:00,1345.0536,6105.0,4373.0,2822.0,34.6,320.0,3.3,65.8,999.2,King Abdulaziz University Main Campus Station,West
2015-09-01 00:00:00+03:00,1354.30704,6147.0,4094.0,2963.0,33.0,238.0,2.6,75.2,1005.0,Al Qunfudhah Technical Institute Station,West
2015-09-01 00:00:00+03:00,1378.9828799999998,6259.0,5446.0,2324.0,31.8,312.0,3.2,65.0,1009.4,Saline Water Conversion Corporation (Umluj) Station,West
2015-09-01 00:00:00+03:00,1368.84816,6213.0,4545.0,2822.0,33.9,326.0,2.6,60.1,993.8,King Abdulaziz University (Osfan Campus) Station,West
2015-10-01 00:00:00+03:00,1232.02944,5592.0,4852.0,2213.0,31.6,251.0,2.5,71.3,1008.5,Al Qunfudhah Technical Institute Station,West
2015-10-01 00:00:00+03:00,1177.39008,5344.0,5504.0,1849.0,30.4,311.0,2.8,62.3,1010.2,Saline Water Conversion Corporation (Umluj) Station,West
2015-10-01 00:00:00+03:00,1214.4038400000002,5512.0,4966.0,2166.0,32.4,351.0,2.9,57.2,997.2,King Abdulaziz University (Osfan Campus) Station,West
2015-10-01 00:00:00+03:00,1191.9312,5410.0,4822.0,2196.0,30.7,359.0,0.1,76.5,1007.3,King Abdullah University of Science and Technology Station,West
2015-10-01 00:00:00+03:00,1183.7793599999998,5373.0,4679.0,2200.0,33.1,322.0,2.8,64.6,1002.9,King Abdulaziz University Main Campus Station,West
2015-11-01 00:00:00+03:00,1015.89552,4611.0,4948.0,1711.0,29.6,338.0,3.3,68.9,1004.5,King Abdulaziz University Main Campus Station,West
2015-11-01 00:00:00+03:00,1029.996,4675.0,6288.0,1229.0,26.9,333.0,3.3,56.9,1011.7,Saline Water Conversion Corporation (Umluj) Station,West
2015-11-01 00:00:00+03:00,1061.50176,4818.0,4700.0,1912.0,29.7,267.0,2.5,72.1,1009.7,Al Qunfudhah Technical Institute Station,West
2015-11-01 00:00:00+03:00,1034.18208,4694.0,5232.0,1665.0,28.5,21.0,3.2,61.6,998.8,King Abdulaziz University (Osfan Campus) Station,West
2015-11-01 00:00:00+03:00,1041.012,4725.0,5461.0,1550.0,27.9,322.0,0.4,72.7,1009.1,King Abdullah University of Science and Technology Station,West
2015-12-01 00:00:00+03:00,846.24912,3841.0,3950.0,1704.0,24.3,5.0,2.7,61.8,1013.5,King Abdullah University of Science and Technology Station,West
2015-12-01 00:00:00+03:00,839.4191999999999,3810.0,3727.0,1808.0,24.4,34.0,3.7,56.2,1003.0,King Abdulaziz University (Osfan Campus) Station,West
2015-12-01 00:00:00+03:00,922.70016,4188.0,6138.0,1096.0,22.2,349.0,3.7,46.9,1016.8,Saline Water Conversion Corporation (Umluj) Station,West
2015-12-01 00:00:00+03:00,883.04256,4008.0,3522.0,1986.0,27.4,268.0,2.5,68.2,1013.3,Al Qunfudhah Technical Institute Station,West
2015-12-01 00:00:00+03:00,830.3860800000001,3769.0,3508.0,1870.0,25.6,347.0,4.5,61.5,1008.6,King Abdulaziz University Main Campus Station,West
2016-01-01 00:00:00+03:00,948.91824,4307.0,4108.0,1994.0,23.4,23.0,3.7,59.3,1002.9,King Abdulaziz University (Osfan Campus) Station,West
2016-01-01 00:00:00+03:00,946.2744,4295.0,4040.0,1994.0,24.7,339.0,4.1,66.5,1008.6,King Abdulaziz University Main Campus Station,West
